TopLeft,TopMid,TopRight,MidLeft,MidMid,MidRight,BotLeft,BotMid,BotRight,StateID,Action
1,0,0,0,1,0,2,2,1,12282,3
1,0,0,0,1,0,2,2,1,12283,5
1,0,0,0,1,0,2,2,2,12284,1
1,0,0,0,1,0,2,2,2,12285,2
1,0,0,0,1,0,2,2,2,12286,3
1,0,0,0,1,0,2,2,2,12287,5
1,0,0,0,1,1,0,2,2,12288,1
1,0,0,0,1,1,0,2,2,12289,2
1,0,0,0,1,1,0,2,2,12290,3
1,0,0,0,1,1,0,2,2,12291,6
1,0,0,0,1,1,2,0,2,12292,1
1,0,0,0,1,1,2,0,2,12293,2
1,0,0,0,1,1,2,0,2,12294,3
1,0,0,0,1,1,2,0,2,12295,7
1,0,0,0,1,1,2,2,0,12296,1
1,0,0,0,1,1,2,2,0,12297,2
1,0,0,0,1,1,2,2,0,12298,3
1,0,0,0,1,1,2,2,0,12299,8
1,0,0,0,1,1,2,2,2,12300,1
1,0,0,0,1,1,2,2,2,12301,2
1,0,0,0,1,1,2,2,2,12302,3
1,0,0,0,1,2,0,0,0,12303,1
1,0,0,0,1,2,0,0,0,12304,2
1,0,0,0,1,2,0,0,0,12305,3
1,0,0,0,1,2,0,0,0,12306,6
1,0,0,0,1,2,0,0,0,12307,7
1,0,0,0,1,2,0,0,0,12308,8
1,0,0,0,1,2,0,0,2,12309,1
1,0,0,0,1,2,0,0,2,12310,2
1,0,0,0,1,2,0,0,2,12311,3
1,0,0,0,1,2,0,0,2,12312,6
1,0,0,0,1,2,0,0,2,12313,7
1,0,0,0,1,2,0,1,2,12314,1
1,0,0,0,1,2,0,1,2,12315,2
1,0,0,0,1,2,0,1,2,12316,3
1,0,0,0,1,2,0,1,2,12317,6
1,0,0,0,1,2,0,2,0,12318,1
1,0,0,0,1,2,0,2,0,12319,2
1,0,0,0,1,2,0,2,0,12320,3
1,0,0,0,1,2,0,2,0,12321,6
1,0,0,0,1,2,0,2,0,12322,8
1,0,0,0,1,2,0,2,1,12323,1
1,0,0,0,1,2,0,2,1,12324,2
1,0,0,0,1,2,0,2,1,12325,3
1,0,0,0,1,2,0,2,1,12326,6
1,0,0,0,1,2,0,2,2,12327,1
1,0,0,0,1,2,0,2,2,12328,2
1,0,0,0,1,2,0,2,2,12329,3
1,0,0,0,1,2,0,2,2,12330,6
1,0,0,0,1,2,1,0,2,12331,1
1,0,0,0,1,2,1,0,2,12332,2
1,0,0,0,1,2,1,0,2,12333,3
1,0,0,0,1,2,1,0,2,12334,7
1,0,0,0,1,2,1,2,0,12335,1
1,0,0,0,1,2,1,2,0,12336,2
1,0,0,0,1,2,1,2,0,12337,3
1,0,0,0,1,2,1,2,0,12338,8
1,0,0,0,1,2,1,2,2,12339,1
1,0,0,0,1,2,1,2,2,12340,2
1,0,0,0,1,2,1,2,2,12341,3
1,0,0,0,1,2,2,0,0,12342,1
1,0,0,0,1,2,2,0,0,12343,2
1,0,0,0,1,2,2,0,0,12344,3
1,0,0,0,1,2,2,0,0,12345,7
1,0,0,0,1,2,2,0,0,12346,8
1,0,0,0,1,2,2,0,1,12347,1
1,0,0,0,1,2,2,0,1,12348,2
1,0,0,0,1,2,2,0,1,12349,3
1,0,0,0,1,2,2,0,1,12350,7
1,0,0,0,1,2,2,0,2,12351,1
1,0,0,0,1,2,2,0,2,12352,2
1,0,0,0,1,2,2,0,2,12353,3
1,0,0,0,1,2,2,0,2,12354,7
1,0,0,0,1,2,2,1,0,12355,1
1,0,0,0,1,2,2,1,0,12356,2
1,0,0,0,1,2,2,1,0,12357,3
1,0,0,0,1,2,2,1,0,12358,8
1,0,0,0,1,2,2,1,2,12359,1
1,0,0,0,1,2,2,1,2,12360,2
1,0,0,0,1,2,2,1,2,12361,3
1,0,0,0,1,2,2,2,0,12362,1
1,0,0,0,1,2,2,2,0,12363,2
1,0,0,0,1,2,2,2,0,12364,3
1,0,0,0,1,2,2,2,0,12365,8
1,0,0,0,1,2,2,2,1,12366,1
1,0,0,0,1,2,2,2,1,12367,2
1,0,0,0,1,2,2,2,1,12368,3
1,0,0,0,2,0,0,0,0,12369,1
1,0,0,0,2,0,0,0,0,12370,2
1,0,0,0,2,0,0,0,0,12371,3
1,0,0,0,2,0,0,0,0,12372,5
1,0,0,0,2,0,0,0,0,12373,6
1,0,0,0,2,0,0,0,0,12374,7
1,0,0,0,2,0,0,0,0,12375,8
1,0,0,0,2,0,0,0,1,12376,1
1,0,0,0,2,0,0,0,1,12377,2
1,0,0,0,2,0,0,0,1,12378,3
1,0,0,0,2,0,0,0,1,12379,5
1,0,0,0,2,0,0,0,1,12380,6
1,0,0,0,2,0,0,0,1,12381,7
1,0,0,0,2,0,0,0,2,12382,1
1,0,0,0,2,0,0,0,2,12383,2
1,0,0,0,2,0,0,0,2,12384,3
1,0,0,0,2,0,0,0,2,12385,5
1,0,0,0,2,0,0,0,2,12386,6
1,0,0,0,2,0,0,0,2,12387,7
1,0,0,0,2,0,0,1,0,12388,1
1,0,0,0,2,0,0,1,0,12389,2
1,0,0,0,2,0,0,1,0,12390,3
1,0,0,0,2,0,0,1,0,12391,5
1,0,0,0,2,0,0,1,0,12392,6
1,0,0,0,2,0,0,1,0,12393,8
1,0,0,0,2,0,0,1,2,12394,1
1,0,0,0,2,0,0,1,2,12395,2
1,0,0,0,2,0,0,1,2,12396,3
1,0,0,0,2,0,0,1,2,12397,5
1,0,0,0,2,0,0,1,2,12398,6
1,0,0,0,2,0,0,2,0,12399,1
1,0,0,0,2,0,0,2,0,12400,2
1,0,0,0,2,0,0,2,0,12401,3
1,0,0,0,2,0,0,2,0,12402,5
1,0,0,0,2,0,0,2,0,12403,6
1,0,0,0,2,0,0,2,0,12404,8
1,0,0,0,2,0,0,2,1,12405,1
1,0,0,0,2,0,0,2,1,12406,2
1,0,0,0,2,0,0,2,1,12407,3
1,0,0,0,2,0,0,2,1,12408,5
1,0,0,0,2,0,0,2,1,12409,6
1,0,0,0,2,0,1,0,0,12410,1
1,0,0,0,2,0,1,0,0,12411,2
1,0,0,0,2,0,1,0,0,12412,3
1,0,0,0,2,0,1,0,0,12413,5
1,0,0,0,2,0,1,0,0,12414,7
1,0,0,0,2,0,1,0,0,12415,8
1,0,0,0,2,0,1,0,2,12416,1
1,0,0,0,2,0,1,0,2,12417,2
1,0,0,0,2,0,1,0,2,12418,3
1,0,0,0,2,0,1,0,2,12419,5
1,0,0,0,2,0,1,0,2,12420,7
1,0,0,0,2,0,1,1,2,12421,1
1,0,0,0,2,0,1,1,2,12422,2
1,0,0,0,2,0,1,1,2,12423,3
1,0,0,0,2,0,1,1,2,12424,5
1,0,0,0,2,0,1,2,0,12425,1
1,0,0,0,2,0,1,2,0,12426,2
1,0,0,0,2,0,1,2,0,12427,3
1,0,0,0,2,0,1,2,0,12428,5
1,0,0,0,2,0,1,2,0,12429,8
1,0,0,0,2,0,1,2,1,12430,1
1,0,0,0,2,0,1,2,1,12431,2
1,0,0,0,2,0,1,2,1,12432,3
1,0,0,0,2,0,1,2,1,12433,5
1,0,0,0,2,0,1,2,2,12434,1
1,0,0,0,2,0,1,2,2,12435,2
1,0,0,0,2,0,1,2,2,12436,3
1,0,0,0,2,0,1,2,2,12437,5
1,0,0,0,2,0,2,0,0,12438,1
1,0,0,0,2,0,2,0,0,12439,2
1,0,0,0,2,0,2,0,0,12440,3
1,0,0,0,2,0,2,0,0,12441,5
1,0,0,0,2,0,2,0,0,12442,7
1,0,0,0,2,0,2,0,0,12443,8
1,0,0,0,2,0,2,0,1,12444,1
1,0,0,0,2,0,2,0,1,12445,2
1,0,0,0,2,0,2,0,1,12446,3
1,0,0,0,2,0,2,0,1,12447,5
1,0,0,0,2,0,2,0,1,12448,7
1,0,0,0,2,0,2,1,0,12449,1
1,0,0,0,2,0,2,1,0,12450,2
1,0,0,0,2,0,2,1,0,12451,3
1,0,0,0,2,0,2,1,0,12452,5
1,0,0,0,2,0,2,1,0,12453,8
1,0,0,0,2,0,2,1,1,12454,1
1,0,0,0,2,0,2,1,1,12455,2
1,0,0,0,2,0,2,1,1,12456,3
1,0,0,0,2,0,2,1,1,12457,5
1,0,0,0,2,0,2,1,2,12458,1
1,0,0,0,2,0,2,1,2,12459,2
1,0,0,0,2,0,2,1,2,12460,3
1,0,0,0,2,0,2,1,2,12461,5
1,0,0,0,2,0,2,2,1,12462,1
1,0,0,0,2,0,2,2,1,12463,2
1,0,0,0,2,0,2,2,1,12464,3
1,0,0,0,2,0,2,2,1,12465,5
1,0,0,0,2,1,0,0,0,12466,1
1,0,0,0,2,1,0,0,0,12467,2
1,0,0,0,2,1,0,0,0,12468,3
1,0,0,0,2,1,0,0,0,12469,6
1,0,0,0,2,1,0,0,0,12470,7
1,0,0,0,2,1,0,0,0,12471,8
1,0,0,0,2,1,0,0,2,12472,1
1,0,0,0,2,1,0,0,2,12473,2
1,0,0,0,2,1,0,0,2,12474,3
1,0,0,0,2,1,0,0,2,12475,6
1,0,0,0,2,1,0,0,2,12476,7
1,0,0,0,2,1,0,1,2,12477,1
1,0,0,0,2,1,0,1,2,12478,2
1,0,0,0,2,1,0,1,2,12479,3
1,0,0,0,2,1,0,1,2,12480,6
1,0,0,0,2,1,0,2,0,12481,1
1,0,0,0,2,1,0,2,0,12482,2
1,0,0,0,2,1,0,2,0,12483,3
1,0,0,0,2,1,0,2,0,12484,6
1,0,0,0,2,1,0,2,0,12485,8
1,0,0,0,2,1,0,2,1,12486,1
1,0,0,0,2,1,0,2,1,12487,2
1,0,0,0,2,1,0,2,1,12488,3
1,0,0,0,2,1,0,2,1,12489,6
1,0,0,0,2,1,0,2,2,12490,1
1,0,0,0,2,1,0,2,2,12491,2
1,0,0,0,2,1,0,2,2,12492,3
1,0,0,0,2,1,0,2,2,12493,6
1,0,0,0,2,1,1,0,2,12494,1
1,0,0,0,2,1,1,0,2,12495,2
1,0,0,0,2,1,1,0,2,12496,3
1,0,0,0,2,1,1,0,2,12497,7
1,0,0,0,2,1,1,2,0,12498,1
1,0,0,0,2,1,1,2,0,12499,2
1,0,0,0,2,1,1,2,0,12500,3
1,0,0,0,2,1,1,2,0,12501,8
1,0,0,0,2,1,1,2,2,12502,1
1,0,0,0,2,1,1,2,2,12503,2
1,0,0,0,2,1,1,2,2,12504,3
1,0,0,0,2,1,2,0,0,12505,1
1,0,0,0,2,1,2,0,0,12506,2
1,0,0,0,2,1,2,0,0,12507,3
1,0,0,0,2,1,2,0,0,12508,7
1,0,0,0,2,1,2,0,0,12509,8
1,0,0,0,2,1,2,0,1,12510,1
1,0,0,0,2,1,2,0,1,12511,2
1,0,0,0,2,1,2,0,1,12512,3
1,0,0,0,2,1,2,0,1,12513,7
1,0,0,0,2,1,2,0,2,12514,1
1,0,0,0,2,1,2,0,2,12515,2
1,0,0,0,2,1,2,0,2,12516,3
1,0,0,0,2,1,2,0,2,12517,7
1,0,0,0,2,1,2,1,0,12518,1
1,0,0,0,2,1,2,1,0,12519,2
1,0,0,0,2,1,2,1,0,12520,3
1,0,0,0,2,1,2,1,0,12521,8
1,0,0,0,2,1,2,1,2,12522,1
1,0,0,0,2,1,2,1,2,12523,2
1,0,0,0,2,1,2,1,2,12524,3
1,0,0,0,2,1,2,2,0,12525,1
1,0,0,0,2,1,2,2,0,12526,2
1,0,0,0,2,1,2,2,0,12527,3
1,0,0,0,2,1,2,2,0,12528,8
1,0,0,0,2,1,2,2,1,12529,1
1,0,0,0,2,1,2,2,1,12530,2
1,0,0,0,2,1,2,2,1,12531,3
1,0,0,0,2,2,0,0,0,12532,1
1,0,0,0,2,2,0,0,0,12533,2
1,0,0,0,2,2,0,0,0,12534,3
1,0,0,0,2,2,0,0,0,12535,6
1,0,0,0,2,2,0,0,0,12536,7
1,0,0,0,2,2,0,0,0,12537,8
1,0,0,0,2,2,0,0,1,12538,1
1,0,0,0,2,2,0,0,1,12539,2
1,0,0,0,2,2,0,0,1,12540,3
1,0,0,0,2,2,0,0,1,12541,6
1,0,0,0,2,2,0,0,1,12542,7
1,0,0,0,2,2,0,1,0,12543,1
1,0,0,0,2,2,0,1,0,12544,2
1,0,0,0,2,2,0,1,0,12545,3
1,0,0,0,2,2,0,1,0,12546,6
1,0,0,0,2,2,0,1,0,12547,8
1,0,0,0,2,2,0,1,1,12548,1
1,0,0,0,2,2,0,1,1,12549,2
1,0,0,0,2,2,0,1,1,12550,3
1,0,0,0,2,2,0,1,1,12551,6
1,0,0,0,2,2,0,1,2,12552,1
1,0,0,0,2,2,0,1,2,12553,2
1,0,0,0,2,2,0,1,2,12554,3
1,0,0,0,2,2,0,1,2,12555,6
1,0,0,0,2,2,0,2,1,12556,1
1,0,0,0,2,2,0,2,1,12557,2
1,0,0,0,2,2,0,2,1,12558,3
1,0,0,0,2,2,0,2,1,12559,6
1,0,0,0,2,2,1,0,0,12560,1
1,0,0,0,2,2,1,0,0,12561,2
1,0,0,0,2,2,1,0,0,12562,3
1,0,0,0,2,2,1,0,0,12563,7
1,0,0,0,2,2,1,0,0,12564,8
1,0,0,0,2,2,1,0,1,12565,1
1,0,0,0,2,2,1,0,1,12566,2
1,0,0,0,2,2,1,0,1,12567,3
1,0,0,0,2,2,1,0,1,12568,7
1,0,0,0,2,2,1,0,2,12569,1
1,0,0,0,2,2,1,0,2,12570,2
1,0,0,0,2,2,1,0,2,12571,3
1,0,0,0,2,2,1,0,2,12572,7
1,0,0,0,2,2,1,1,0,12573,1
1,0,0,0,2,2,1,1,0,12574,2
1,0,0,0,2,2,1,1,0,12575,3
1,0,0,0,2,2,1,1,0,12576,8
1,0,0,0,2,2,1,1,2,12577,1
1,0,0,0,2,2,1,1,2,12578,2
1,0,0,0,2,2,1,1,2,12579,3
1,0,0,0,2,2,1,2,0,12580,1
1,0,0,0,2,2,1,2,0,12581,2
1,0,0,0,2,2,1,2,0,12582,3
1,0,0,0,2,2,1,2,0,12583,8
1,0,0,0,2,2,1,2,1,12584,1
1,0,0,0,2,2,1,2,1,12585,2
1,0,0,0,2,2,1,2,1,12586,3
1,0,0,0,2,2,2,0,1,12587,1
1,0,0,0,2,2,2,0,1,12588,2
1,0,0,0,2,2,2,0,1,12589,3
1,0,0,0,2,2,2,0,1,12590,7
1,0,0,0,2,2,2,1,0,12591,1
1,0,0,0,2,2,2,1,0,12592,2
1,0,0,0,2,2,2,1,0,12593,3
1,0,0,0,2,2,2,1,0,12594,8
1,0,0,0,2,2,2,1,1,12595,1
1,0,0,0,2,2,2,1,1,12596,2
1,0,0,0,2,2,2,1,1,12597,3
1,0,0,1,0,0,0,0,2,12598,1
1,0,0,1,0,0,0,0,2,12599,2
1,0,0,1,0,0,0,0,2,12600,4
1,0,0,1,0,0,0,0,2,12601,5
1,0,0,1,0,0,0,0,2,12602,6
1,0,0,1,0,0,0,0,2,12603,7
1,0,0,1,0,0,0,2,0,12604,1
1,0,0,1,0,0,0,2,0,12605,2
1,0,0,1,0,0,0,2,0,12606,4
1,0,0,1,0,0,0,2,0,12607,5
1,0,0,1,0,0,0,2,0,12608,6
1,0,0,1,0,0,0,2,0,12609,8
1,0,0,1,0,0,0,2,2,12610,1
1,0,0,1,0,0,0,2,2,12611,2
1,0,0,1,0,0,0,2,2,12612,4
1,0,0,1,0,0,0,2,2,12613,5
1,0,0,1,0,0,0,2,2,12614,6
1,0,0,1,0,0,1,2,2,12615,1
1,0,0,1,0,0,1,2,2,12616,2
1,0,0,1,0,0,1,2,2,12617,4
1,0,0,1,0,0,1,2,2,12618,5
1,0,0,1,0,0,2,0,0,12619,1
1,0,0,1,0,0,2,0,0,12620,2
1,0,0,1,0,0,2,0,0,12621,4
1,0,0,1,0,0,2,0,0,12622,5
1,0,0,1,0,0,2,0,0,12623,7
1,0,0,1,0,0,2,0,0,12624,8
1,0,0,1,0,0,2,0,2,12625,1
1,0,0,1,0,0,2,0,2,12626,2
1,0,0,1,0,0,2,0,2,12627,4
1,0,0,1,0,0,2,0,2,12628,5
1,0,0,1,0,0,2,0,2,12629,7
1,0,0,1,0,0,2,1,2,12630,1
1,0,0,1,0,0,2,1,2,12631,2
1,0,0,1,0,0,2,1,2,12632,4
1,0,0,1,0,0,2,1,2,12633,5
1,0,0,1,0,0,2,2,0,12634,1
1,0,0,1,0,0,2,2,0,12635,2
1,0,0,1,0,0,2,2,0,12636,4
1,0,0,1,0,0,2,2,0,12637,5
1,0,0,1,0,0,2,2,0,12638,8
1,0,0,1,0,0,2,2,1,12639,1
1,0,0,1,0,0,2,2,1,12640,2
1,0,0,1,0,0,2,2,1,12641,4
1,0,0,1,0,0,2,2,1,12642,5
1,0,0,1,0,0,2,2,2,12643,1
1,0,0,1,0,0,2,2,2,12644,2
1,0,0,1,0,0,2,2,2,12645,4
1,0,0,1,0,0,2,2,2,12646,5
1,0,0,1,0,1,0,2,2,12647,1
1,0,0,1,0,1,0,2,2,12648,2
1,0,0,1,0,1,0,2,2,12649,4
1,0,0,1,0,1,0,2,2,12650,6
1,0,0,1,0,1,2,0,2,12651,1
1,0,0,1,0,1,2,0,2,12652,2
1,0,0,1,0,1,2,0,2,12653,4
1,0,0,1,0,1,2,0,2,12654,7
1,0,0,1,0,1,2,2,0,12655,1
1,0,0,1,0,1,2,2,0,12656,2
1,0,0,1,0,1,2,2,0,12657,4
1,0,0,1,0,1,2,2,0,12658,8
1,0,0,1,0,1,2,2,2,12659,1
1,0,0,1,0,1,2,2,2,12660,2
1,0,0,1,0,1,2,2,2,12661,4
1,0,0,1,0,2,0,0,0,12662,1
1,0,0,1,0,2,0,0,0,12663,2
1,0,0,1,0,2,0,0,0,12664,4
1,0,0,1,0,2,0,0,0,12665,6
1,0,0,1,0,2,0,0,0,12666,7
1,0,0,1,0,2,0,0,0,12667,8
1,0,0,1,0,2,0,0,2,12668,1
1,0,0,1,0,2,0,0,2,12669,2
1,0,0,1,0,2,0,0,2,12670,4
1,0,0,1,0,2,0,0,2,12671,6
1,0,0,1,0,2,0,0,2,12672,7
1,0,0,1,0,2,0,1,2,12673,1
1,0,0,1,0,2,0,1,2,12674,2
1,0,0,1,0,2,0,1,2,12675,4
1,0,0,1,0,2,0,1,2,12676,6
1,0,0,1,0,2,0,2,0,12677,1
1,0,0,1,0,2,0,2,0,12678,2
1,0,0,1,0,2,0,2,0,12679,4
1,0,0,1,0,2,0,2,0,12680,6
1,0,0,1,0,2,0,2,0,12681,8
1,0,0,1,0,2,0,2,1,12682,1
1,0,0,1,0,2,0,2,1,12683,2
1,0,0,1,0,2,0,2,1,12684,4
1,0,0,1,0,2,0,2,1,12685,6
1,0,0,1,0,2,0,2,2,12686,1
1,0,0,1,0,2,0,2,2,12687,2
1,0,0,1,0,2,0,2,2,12688,4
1,0,0,1,0,2,0,2,2,12689,6
1,0,0,1,0,2,1,0,2,12690,1
1,0,0,1,0,2,1,0,2,12691,2
1,0,0,1,0,2,1,0,2,12692,4
1,0,0,1,0,2,1,0,2,12693,7
1,0,0,1,0,2,1,2,0,12694,1
1,0,0,1,0,2,1,2,0,12695,2
1,0,0,1,0,2,1,2,0,12696,4
1,0,0,1,0,2,1,2,0,12697,8
1,0,0,1,0,2,1,2,2,12698,1
1,0,0,1,0,2,1,2,2,12699,2
1,0,0,1,0,2,1,2,2,12700,4
1,0,0,1,0,2,2,0,0,12701,1
1,0,0,1,0,2,2,0,0,12702,2
1,0,0,1,0,2,2,0,0,12703,4
1,0,0,1,0,2,2,0,0,12704,7
1,0,0,1,0,2,2,0,0,12705,8
1,0,0,1,0,2,2,0,1,12706,1
1,0,0,1,0,2,2,0,1,12707,2
1,0,0,1,0,2,2,0,1,12708,4
1,0,0,1,0,2,2,0,1,12709,7
1,0,0,1,0,2,2,0,2,12710,1
1,0,0,1,0,2,2,0,2,12711,2
1,0,0,1,0,2,2,0,2,12712,4
1,0,0,1,0,2,2,0,2,12713,7
1,0,0,1,0,2,2,1,0,12714,1
1,0,0,1,0,2,2,1,0,12715,2
1,0,0,1,0,2,2,1,0,12716,4
1,0,0,1,0,2,2,1,0,12717,8
1,0,0,1,0,2,2,1,2,12718,1
1,0,0,1,0,2,2,1,2,12719,2
1,0,0,1,0,2,2,1,2,12720,4
1,0,0,1,0,2,2,2,0,12721,1
1,0,0,1,0,2,2,2,0,12722,2
1,0,0,1,0,2,2,2,0,12723,4
1,0,0,1,0,2,2,2,0,12724,8
1,0,0,1,0,2,2,2,1,12725,1
1,0,0,1,0,2,2,2,1,12726,2
1,0,0,1,0,2,2,2,1,12727,4
1,0,0,1,1,0,0,2,2,12728,1
1,0,0,1,1,0,0,2,2,12729,2
1,0,0,1,1,0,0,2,2,12730,5
1,0,0,1,1,0,0,2,2,12731,6
1,0,0,1,1,0,2,0,2,12732,1
1,0,0,1,1,0,2,0,2,12733,2
1,0,0,1,1,0,2,0,2,12734,5
1,0,0,1,1,0,2,0,2,12735,7
1,0,0,1,1,0,2,2,0,12736,1
1,0,0,1,1,0,2,2,0,12737,2
1,0,0,1,1,0,2,2,0,12738,5
1,0,0,1,1,0,2,2,0,12739,8
1,0,0,1,1,0,2,2,2,12740,1
1,0,0,1,1,0,2,2,2,12741,2
1,0,0,1,1,0,2,2,2,12742,5
1,0,0,1,1,1,2,2,2,12743,1
1,0,0,1,1,1,2,2,2,12744,2
1,0,0,1,1,2,0,0,2,12745,1
1,0,0,1,1,2,0,0,2,12746,2
1,0,0,1,1,2,0,0,2,12747,6
1,0,0,1,1,2,0,0,2,12748,7
1,0,0,1,1,2,0,2,0,12749,1
1,0,0,1,1,2,0,2,0,12750,2
1,0,0,1,1,2,0,2,0,12751,6
1,0,0,1,1,2,0,2,0,12752,8
1,0,0,1,1,2,0,2,2,12753,1
1,0,0,1,1,2,0,2,2,12754,2
1,0,0,1,1,2,0,2,2,12755,6
1,0,0,1,1,2,1,2,2,12756,1
1,0,0,1,1,2,1,2,2,12757,2
1,0,0,1,1,2,2,0,0,12758,1
1,0,0,1,1,2,2,0,0,12759,2
1,0,0,1,1,2,2,0,0,12760,7
1,0,0,1,1,2,2,0,0,12761,8
1,0,0,1,1,2,2,0,2,12762,1
1,0,0,1,1,2,2,0,2,12763,2
1,0,0,1,1,2,2,0,2,12764,7
1,0,0,1,1,2,2,1,2,12765,1
1,0,0,1,1,2,2,1,2,12766,2
1,0,0,1,1,2,2,2,0,12767,1
1,0,0,1,1,2,2,2,0,12768,2
1,0,0,1,1,2,2,2,0,12769,8
1,0,0,1,1,2,2,2,1,12770,1
1,0,0,1,1,2,2,2,1,12771,2
1,0,0,1,1,2,2,2,2,12772,1
1,0,0,1,1,2,2,2,2,12773,2
1,0,0,1,2,0,0,0,0,12774,1
1,0,0,1,2,0,0,0,0,12775,2
1,0,0,1,2,0,0,0,0,12776,5
1,0,0,1,2,0,0,0,0,12777,6
1,0,0,1,2,0,0,0,0,12778,7
1,0,0,1,2,0,0,0,0,12779,8
1,0,0,1,2,0,0,0,2,12780,1
1,0,0,1,2,0,0,0,2,12781,2
1,0,0,1,2,0,0,0,2,12782,5
1,0,0,1,2,0,0,0,2,12783,6
1,0,0,1,2,0,0,0,2,12784,7
1,0,0,1,2,0,0,1,2,12785,1
1,0,0,1,2,0,0,1,2,12786,2
1,0,0,1,2,0,0,1,2,12787,5
1,0,0,1,2,0,0,1,2,12788,6
1,0,0,1,2,0,0,2,0,12789,1
1,0,0,1,2,0,0,2,0,12790,2
1,0,0,1,2,0,0,2,0,12791,5
1,0,0,1,2,0,0,2,0,12792,6
1,0,0,1,2,0,0,2,0,12793,8
1,0,0,1,2,0,0,2,1,12794,1
1,0,0,1,2,0,0,2,1,12795,2
1,0,0,1,2,0,0,2,1,12796,5
1,0,0,1,2,0,0,2,1,12797,6
1,0,0,1,2,0,0,2,2,12798,1
1,0,0,1,2,0,0,2,2,12799,2
1,0,0,1,2,0,0,2,2,12800,5
1,0,0,1,2,0,0,2,2,12801,6
1,0,0,1,2,0,1,0,2,12802,1
1,0,0,1,2,0,1,0,2,12803,2
1,0,0,1,2,0,1,0,2,12804,5
1,0,0,1,2,0,1,0,2,12805,7
1,0,0,1,2,0,1,2,0,12806,1
1,0,0,1,2,0,1,2,0,12807,2
1,0,0,1,2,0,1,2,0,12808,5
1,0,0,1,2,0,1,2,0,12809,8
1,0,0,1,2,0,1,2,2,12810,1
1,0,0,1,2,0,1,2,2,12811,2
1,0,0,1,2,0,1,2,2,12812,5
1,0,0,1,2,0,2,0,0,12813,1
1,0,0,1,2,0,2,0,0,12814,2
1,0,0,1,2,0,2,0,0,12815,5
1,0,0,1,2,0,2,0,0,12816,7
1,0,0,1,2,0,2,0,0,12817,8
1,0,0,1,2,0,2,0,1,12818,1
1,0,0,1,2,0,2,0,1,12819,2
1,0,0,1,2,0,2,0,1,12820,5
1,0,0,1,2,0,2,0,1,12821,7
1,0,0,1,2,0,2,0,2,12822,1
1,0,0,1,2,0,2,0,2,12823,2
1,0,0,1,2,0,2,0,2,12824,5
1,0,0,1,2,0,2,0,2,12825,7
1,0,0,1,2,0,2,1,0,12826,1
1,0,0,1,2,0,2,1,0,12827,2
1,0,0,1,2,0,2,1,0,12828,5
1,0,0,1,2,0,2,1,0,12829,8
1,0,0,1,2,0,2,1,2,12830,1
1,0,0,1,2,0,2,1,2,12831,2
1,0,0,1,2,0,2,1,2,12832,5
1,0,0,1,2,0,2,2,0,12833,1
1,0,0,1,2,0,2,2,0,12834,2
1,0,0,1,2,0,2,2,0,12835,5
1,0,0,1,2,0,2,2,0,12836,8
1,0,0,1,2,0,2,2,1,12837,1
1,0,0,1,2,0,2,2,1,12838,2
1,0,0,1,2,0,2,2,1,12839,5
1,0,0,1,2,1,0,0,2,12840,1
1,0,0,1,2,1,0,0,2,12841,2
1,0,0,1,2,1,0,0,2,12842,6
1,0,0,1,2,1,0,0,2,12843,7
1,0,0,1,2,1,0,2,0,12844,1
1,0,0,1,2,1,0,2,0,12845,2
1,0,0,1,2,1,0,2,0,12846,6
1,0,0,1,2,1,0,2,0,12847,8
1,0,0,1,2,1,0,2,2,12848,1
1,0,0,1,2,1,0,2,2,12849,2
1,0,0,1,2,1,0,2,2,12850,6
1,0,0,1,2,1,1,2,2,12851,1
1,0,0,1,2,1,1,2,2,12852,2
1,0,0,1,2,1,2,0,0,12853,1
1,0,0,1,2,1,2,0,0,12854,2
1,0,0,1,2,1,2,0,0,12855,7
1,0,0,1,2,1,2,0,0,12856,8
1,0,0,1,2,1,2,0,2,12857,1
1,0,0,1,2,1,2,0,2,12858,2
1,0,0,1,2,1,2,0,2,12859,7
1,0,0,1,2,1,2,1,2,12860,1
1,0,0,1,2,1,2,1,2,12861,2
1,0,0,1,2,1,2,2,0,12862,1
1,0,0,1,2,1,2,2,0,12863,2
1,0,0,1,2,1,2,2,0,12864,8
1,0,0,1,2,1,2,2,1,12865,1
1,0,0,1,2,1,2,2,1,12866,2
1,0,0,1,2,1,2,2,2,12867,1
1,0,0,1,2,1,2,2,2,12868,2
1,0,0,1,2,2,0,0,0,12869,1
1,0,0,1,2,2,0,0,0,12870,2
1,0,0,1,2,2,0,0,0,12871,6
1,0,0,1,2,2,0,0,0,12872,7
1,0,0,1,2,2,0,0,0,12873,8
1,0,0,1,2,2,0,0,1,12874,1
1,0,0,1,2,2,0,0,1,12875,2
1,0,0,1,2,2,0,0,1,12876,6
1,0,0,1,2,2,0,0,1,12877,7
1,0,0,1,2,2,0,0,2,12878,1
1,0,0,1,2,2,0,0,2,12879,2
1,0,0,1,2,2,0,0,2,12880,6
1,0,0,1,2,2,0,0,2,12881,7
1,0,0,1,2,2,0,1,0,12882,1
1,0,0,1,2,2,0,1,0,12883,2
1,0,0,1,2,2,0,1,0,12884,6
1,0,0,1,2,2,0,1,0,12885,8
1,0,0,1,2,2,0,1,2,12886,1
1,0,0,1,2,2,0,1,2,12887,2
