TopLeft,TopMid,TopRight,MidLeft,MidMid,MidRight,BotLeft,BotMid,BotRight,StateID,Action,numVisit,qvalue
0,0,2,0,1,1,2,1,0,826,1,23,-0.015432493228987987
0,0,2,0,1,1,2,1,0,826,3,25,-0.017152921242323094
0,0,2,0,1,1,2,1,0,826,8,25,-0.7864746662327121
0,0,2,0,1,1,2,1,2,827,0,8,-0.7138175999999999
0,0,2,0,1,1,2,1,2,827,1,9,-0.10312704000000003
0,0,2,0,1,1,2,1,2,827,3,9,-0.27938304
0,0,2,0,1,1,2,2,0,828,0,0,0.0
0,0,2,0,1,1,2,2,0,828,1,0,0.0
0,0,2,0,1,1,2,2,0,828,3,0,0.0
0,0,2,0,1,1,2,2,0,828,8,0,0.0
0,0,2,0,1,1,2,2,1,829,0,35,-0.7142857141566489
0,0,2,0,1,1,2,2,1,829,1,34,-0.7142857142856932
0,0,2,0,1,1,2,2,1,829,3,35,-0.7142857142852117
0,0,2,0,1,2,0,0,0,830,0,0,0.0
0,0,2,0,1,2,0,0,0,830,1,0,0.0
0,0,2,0,1,2,0,0,0,830,3,0,0.0
0,0,2,0,1,2,0,0,0,830,6,0,0.0
0,0,2,0,1,2,0,0,0,830,7,0,0.0
0,0,2,0,1,2,0,0,0,830,8,0,0.0
0,0,2,0,1,2,0,0,1,831,0,42,0.0
0,0,2,0,1,2,0,0,1,831,1,42,-0.7142857142856933
0,0,2,0,1,2,0,0,1,831,3,43,-0.7142857142857111
0,0,2,0,1,2,0,0,1,831,6,42,-0.7142857142856932
0,0,2,0,1,2,0,0,1,831,7,42,-0.7142857142856962
0,0,2,0,1,2,0,1,0,832,0,8,-0.61536
0,0,2,0,1,2,0,1,0,832,1,7,0.0
0,0,2,0,1,2,0,1,0,832,3,8,-0.6408576
0,0,2,0,1,2,0,1,0,832,6,7,-0.006144000000000001
0,0,2,0,1,2,0,1,0,832,8,7,0.9983616
0,0,2,0,1,2,0,1,1,833,0,9,-0.02315811840000009
0,0,2,0,1,2,0,1,1,833,1,9,-0.0246031872000001
0,0,2,0,1,2,0,1,1,833,3,10,-1.213475764224
0,0,2,0,1,2,0,1,1,833,6,11,-1.0775769280512
0,0,2,0,1,2,0,1,2,834,0,0,0.0
0,0,2,0,1,2,0,1,2,834,1,0,0.0
0,0,2,0,1,2,0,1,2,834,3,0,0.0
0,0,2,0,1,2,0,1,2,834,6,0,0.0
0,0,2,0,1,2,0,2,1,835,0,0,0.0
0,0,2,0,1,2,0,2,1,835,1,0,0.0
0,0,2,0,1,2,0,2,1,835,3,0,0.0
0,0,2,0,1,2,0,2,1,835,6,0,0.0
0,0,2,0,1,2,1,0,0,836,0,7,0.0
0,0,2,0,1,2,1,0,0,836,1,7,0.0
0,0,2,0,1,2,1,0,0,836,3,7,0.0
0,0,2,0,1,2,1,0,0,836,7,6,0.0
0,0,2,0,1,2,1,0,0,836,8,6,0.9959040000000001
0,0,2,0,1,2,1,0,1,837,0,30,-0.01715291322594406
0,0,2,0,1,2,1,0,1,837,1,30,-0.015432623165303028
0,0,2,0,1,2,1,0,1,837,3,29,-1.2142857134401424
0,0,2,0,1,2,1,0,1,837,7,29,-0.7142857092505813
0,0,2,0,1,2,1,0,2,838,0,0,0.0
0,0,2,0,1,2,1,0,2,838,1,0,0.0
0,0,2,0,1,2,1,0,2,838,3,0,0.0
0,0,2,0,1,2,1,0,2,838,7,0,0.0
0,0,2,0,1,2,1,1,0,839,0,7,-0.02849356800000008
0,0,2,0,1,2,1,1,0,839,1,7,-0.04570905600000008
0,0,2,0,1,2,1,1,0,839,3,7,-0.0230745600000001
0,0,2,0,1,2,1,1,0,839,8,8,0.99934464
0,0,2,0,1,2,1,1,2,840,0,0,0.0
0,0,2,0,1,2,1,1,2,840,1,0,0.0
0,0,2,0,1,2,1,1,2,840,3,0,0.0
0,0,2,0,1,2,1,2,0,841,0,0,0.0
0,0,2,0,1,2,1,2,0,841,1,0,0.0
0,0,2,0,1,2,1,2,0,841,3,0,0.0
0,0,2,0,1,2,1,2,0,841,8,0,0.0
0,0,2,0,1,2,1,2,1,842,0,56,0.0
0,0,2,0,1,2,1,2,1,842,1,57,-0.7142857142857143
0,0,2,0,1,2,1,2,1,842,3,57,-0.7142857142857143
0,0,2,0,1,2,2,0,1,843,0,0,0.0
0,0,2,0,1,2,2,0,1,843,1,0,0.0
0,0,2,0,1,2,2,0,1,843,3,0,0.0
0,0,2,0,1,2,2,0,1,843,7,0,0.0
0,0,2,0,1,2,2,1,0,844,0,0,0.0
0,0,2,0,1,2,2,1,0,844,1,0,0.0
0,0,2,0,1,2,2,1,0,844,3,0,0.0
0,0,2,0,1,2,2,1,0,844,8,0,0.0
0,0,2,0,1,2,2,1,1,845,0,33,-0.7142857142848907
0,0,2,0,1,2,2,1,1,845,1,31,-0.7142857141647527
0,0,2,0,1,2,2,1,1,845,3,32,-0.7142857142855825
0,0,2,0,2,0,0,0,1,846,0,0,0.0
0,0,2,0,2,0,0,0,1,846,1,0,0.0
0,0,2,0,2,0,0,0,1,846,3,0,0.0
0,0,2,0,2,0,0,0,1,846,5,0,0.0
0,0,2,0,2,0,0,0,1,846,6,0,0.0
0,0,2,0,2,0,0,0,1,846,7,0,0.0
0,0,2,0,2,0,0,1,0,847,0,0,0.0
0,0,2,0,2,0,0,1,0,847,1,0,0.0
0,0,2,0,2,0,0,1,0,847,3,0,0.0
0,0,2,0,2,0,0,1,0,847,5,0,0.0
0,0,2,0,2,0,0,1,0,847,6,0,0.0
0,0,2,0,2,0,0,1,0,847,8,0,0.0
0,0,2,0,2,0,0,1,1,848,0,8,-0.6
0,0,2,0,2,0,0,1,1,848,1,8,-0.09845760000000002
0,0,2,0,2,0,0,1,1,848,3,7,-0.11135999999999999
0,0,2,0,2,0,0,1,1,848,5,8,-0.102144
0,0,2,0,2,0,0,1,1,848,6,7,0.9983616
0,0,2,0,2,0,1,0,0,849,0,0,0.0
0,0,2,0,2,0,1,0,0,849,1,0,0.0
0,0,2,0,2,0,1,0,0,849,3,0,0.0
0,0,2,0,2,0,1,0,0,849,5,0,0.0
0,0,2,0,2,0,1,0,0,849,7,0,0.0
0,0,2,0,2,0,1,0,0,849,8,0,0.0
0,0,2,0,2,0,1,0,1,850,0,41,-0.7142857142856268
0,0,2,0,2,0,1,0,1,850,1,40,-0.71428571428563
0,0,2,0,2,0,1,0,1,850,3,41,-0.714285714285696
0,0,2,0,2,0,1,0,1,850,5,40,-0.7142857142855836
0,0,2,0,2,0,1,0,1,850,7,41,0.0
0,0,2,0,2,0,1,1,0,851,0,43,-0.7142857142857114
0,0,2,0,2,0,1,1,0,851,1,41,-0.7142857142856014
0,0,2,0,2,0,1,1,0,851,3,41,-0.7142857142855836
0,0,2,0,2,0,1,1,0,851,5,43,-0.7142857142856962
0,0,2,0,2,0,1,1,0,851,8,41,0.0
0,0,2,0,2,0,1,1,1,852,0,0,0.0
0,0,2,0,2,0,1,1,1,852,1,0,0.0
0,0,2,0,2,0,1,1,1,852,3,0,0.0
0,0,2,0,2,0,1,1,1,852,5,0,0.0
0,0,2,0,2,0,1,1,2,853,0,0,0.0
0,0,2,0,2,0,1,1,2,853,1,0,0.0
0,0,2,0,2,0,1,1,2,853,3,0,0.0
0,0,2,0,2,0,1,1,2,853,5,0,0.0
0,0,2,0,2,0,1,2,1,854,0,0,0.0
0,0,2,0,2,0,1,2,1,854,1,0,0.0
0,0,2,0,2,0,1,2,1,854,3,0,0.0
0,0,2,0,2,0,1,2,1,854,5,0,0.0
0,0,2,0,2,0,2,1,1,855,0,0,0.0
0,0,2,0,2,0,2,1,1,855,1,0,0.0
0,0,2,0,2,0,2,1,1,855,3,0,0.0
0,0,2,0,2,0,2,1,1,855,5,0,0.0
0,0,2,0,2,1,0,0,0,856,0,0,0.0
0,0,2,0,2,1,0,0,0,856,1,0,0.0
0,0,2,0,2,1,0,0,0,856,3,0,0.0
0,0,2,0,2,1,0,0,0,856,6,0,0.0
0,0,2,0,2,1,0,0,0,856,7,0,0.0
0,0,2,0,2,1,0,0,0,856,8,0,0.0
0,0,2,0,2,1,0,0,1,857,0,7,0.0
0,0,2,0,2,1,0,0,1,857,1,6,0.0
0,0,2,0,2,1,0,0,1,857,3,6,0.0
0,0,2,0,2,1,0,0,1,857,6,6,0.9959040000000001
0,0,2,0,2,1,0,0,1,857,7,6,0.0
0,0,2,0,2,1,0,1,0,858,0,7,0.0
0,0,2,0,2,1,0,1,0,858,1,7,0.0
0,0,2,0,2,1,0,1,0,858,3,6,0.0
0,0,2,0,2,1,0,1,0,858,6,6,0.9959040000000001
0,0,2,0,2,1,0,1,0,858,8,6,0.0
0,0,2,0,2,1,0,1,1,859,0,6,0.4211289599999999
0,0,2,0,2,1,0,1,1,859,1,6,0.3890572799999999
0,0,2,0,2,1,0,1,1,859,3,7,0.647894784
0,0,2,0,2,1,0,1,1,859,6,6,0.9959040000000001
0,0,2,0,2,1,0,1,2,860,0,0,0.0
0,0,2,0,2,1,0,1,2,860,1,0,0.0
0,0,2,0,2,1,0,1,2,860,3,0,0.0
0,0,2,0,2,1,0,1,2,860,6,0,0.0
0,0,2,0,2,1,0,2,1,861,0,0,0.0
0,0,2,0,2,1,0,2,1,861,1,0,0.0
0,0,2,0,2,1,0,2,1,861,3,0,0.0
0,0,2,0,2,1,0,2,1,861,6,0,0.0
0,0,2,0,2,1,1,0,0,862,0,27,0.0
0,0,2,0,2,1,1,0,0,862,1,27,0.0
0,0,2,0,2,1,1,0,0,862,3,27,0.0
0,0,2,0,2,1,1,0,0,862,7,27,0.0
0,0,2,0,2,1,1,0,0,862,8,27,0.0
0,0,2,0,2,1,1,0,1,863,0,28,-0.014285713562435715
0,0,2,0,2,1,1,0,1,863,1,28,-0.021453713281024883
0,0,2,0,2,1,1,0,1,863,3,27,-0.7142857091384417
0,0,2,0,2,1,1,0,1,863,7,28,0.699541238632453
0,0,2,0,2,1,1,0,2,864,0,0,0.0
0,0,2,0,2,1,1,0,2,864,1,0,0.0
0,0,2,0,2,1,1,0,2,864,3,0,0.0
0,0,2,0,2,1,1,0,2,864,7,0,0.0
0,0,2,0,2,1,1,1,0,865,0,24,-0.021453673213755214
0,0,2,0,2,1,1,1,0,865,1,23,-0.017152892090030097
0,0,2,0,2,1,1,1,0,865,3,25,-0.7142856843318761
0,0,2,0,2,1,1,1,0,865,8,24,0.6928319980789333
0,0,2,0,2,1,1,1,2,866,0,5,0.9897600000000001
0,0,2,0,2,1,1,1,2,866,1,6,0.0
0,0,2,0,2,1,1,1,2,866,3,5,0.0
0,0,2,0,2,1,1,2,0,867,0,0,0.0
0,0,2,0,2,1,1,2,0,867,1,0,0.0
0,0,2,0,2,1,1,2,0,867,3,0,0.0
0,0,2,0,2,1,1,2,0,867,8,0,0.0
0,0,2,0,2,1,1,2,1,868,0,8,0.0
0,0,2,0,2,1,1,2,1,868,1,8,0.99934464
0,0,2,0,2,1,1,2,1,868,3,7,0.0
0,0,2,0,2,1,2,0,1,869,0,0,0.0
0,0,2,0,2,1,2,0,1,869,1,0,0.0
0,0,2,0,2,1,2,0,1,869,3,0,0.0
0,0,2,0,2,1,2,0,1,869,7,0,0.0
0,0,2,0,2,1,2,1,0,870,0,0,0.0
0,0,2,0,2,1,2,1,0,870,1,0,0.0
0,0,2,0,2,1,2,1,0,870,3,0,0.0
0,0,2,0,2,1,2,1,0,870,8,0,0.0
0,0,2,0,2,1,2,1,1,871,0,0,0.0
0,0,2,0,2,1,2,1,1,871,1,0,0.0
0,0,2,0,2,1,2,1,1,871,3,0,0.0
0,0,2,0,2,2,0,1,1,872,0,0,0.0
0,0,2,0,2,2,0,1,1,872,1,0,0.0
0,0,2,0,2,2,0,1,1,872,3,0,0.0
0,0,2,0,2,2,0,1,1,872,6,0,0.0
0,0,2,0,2,2,1,0,1,873,0,0,0.0
0,0,2,0,2,2,1,0,1,873,1,0,0.0
0,0,2,0,2,2,1,0,1,873,3,0,0.0
0,0,2,0,2,2,1,0,1,873,7,0,0.0
0,0,2,0,2,2,1,1,0,874,0,0,0.0
0,0,2,0,2,2,1,1,0,874,1,0,0.0
0,0,2,0,2,2,1,1,0,874,3,0,0.0
0,0,2,0,2,2,1,1,0,874,8,0,0.0
0,0,2,0,2,2,1,1,1,875,0,0,0.0
0,0,2,0,2,2,1,1,1,875,1,0,0.0
0,0,2,0,2,2,1,1,1,875,3,0,0.0
0,0,2,1,0,0,0,0,0,876,0,104,0.0
0,0,2,1,0,0,0,0,0,876,1,104,0.0
0,0,2,1,0,0,0,0,0,876,4,104,0.0
0,0,2,1,0,0,0,0,0,876,5,104,0.0
0,0,2,1,0,0,0,0,0,876,6,103,0.0
0,0,2,1,0,0,0,0,0,876,7,104,0.0
0,0,2,1,0,0,0,0,0,876,8,104,0.0
0,0,2,1,0,0,0,0,1,877,0,38,0.6988531199950668
0,0,2,1,0,0,0,0,1,877,1,38,0.6971327999967325
0,0,2,1,0,0,0,0,1,877,4,38,0.6971327999974821
0,0,2,1,0,0,0,0,1,877,5,38,0.0
0,0,2,1,0,0,0,0,1,877,6,38,0.6988531199936656
0,0,2,1,0,0,0,0,1,877,7,38,0.0
0,0,2,1,0,0,0,0,2,878,0,0,0.0
0,0,2,1,0,0,0,0,2,878,1,0,0.0
0,0,2,1,0,0,0,0,2,878,4,0,0.0
0,0,2,1,0,0,0,0,2,878,5,0,0.0
0,0,2,1,0,0,0,0,2,878,6,0,0.0
0,0,2,1,0,0,0,0,2,878,7,0,0.0
0,0,2,1,0,0,0,1,0,879,0,33,0.6988531197050027
0,0,2,1,0,0,0,1,0,879,1,33,0.6988531195572519
0,0,2,1,0,0,0,1,0,879,4,33,0.6988531196271406
0,0,2,1,0,0,0,1,0,879,5,33,0.698853119586646
0,0,2,1,0,0,0,1,0,879,6,33,0.6988531189070212
0,0,2,1,0,0,0,1,0,879,8,33,0.6971327996648488
0,0,2,1,0,0,0,1,2,880,0,7,0.0
0,0,2,1,0,0,0,1,2,880,1,6,0.0
0,0,2,1,0,0,0,1,2,880,4,7,0.0
0,0,2,1,0,0,0,1,2,880,5,6,0.9959040000000001
0,0,2,1,0,0,0,1,2,880,6,6,0.0
0,0,2,1,0,0,0,2,0,881,0,0,0.0
0,0,2,1,0,0,0,2,0,881,1,0,0.0
0,0,2,1,0,0,0,2,0,881,4,0,0.0
0,0,2,1,0,0,0,2,0,881,5,0,0.0
0,0,2,1,0,0,0,2,0,881,6,0,0.0
0,0,2,1,0,0,0,2,0,881,8,0,0.0
0,0,2,1,0,0,0,2,1,882,0,6,0.0
0,0,2,1,0,0,0,2,1,882,1,7,0.0
0,0,2,1,0,0,0,2,1,882,4,6,0.0
0,0,2,1,0,0,0,2,1,882,5,6,0.0
0,0,2,1,0,0,0,2,1,882,6,7,0.0
0,0,2,1,0,0,1,0,0,883,0,41,0.698853119996689
0,0,2,1,0,0,1,0,0,883,1,40,-0.014744465045230887
0,0,2,1,0,0,1,0,0,883,4,41,-0.7142857141119665
0,0,2,1,0,0,1,0,0,883,5,40,-0.014285713072301226
0,0,2,1,0,0,1,0,0,883,7,41,-0.7142857132253129
0,0,2,1,0,0,1,0,0,883,8,40,-0.014285713040151471
0,0,2,1,0,0,1,0,2,884,0,37,0.0
0,0,2,1,0,0,1,0,2,884,1,37,-0.7142857142851852
0,0,2,1,0,0,1,0,2,884,4,36,-0.7142857142856003
0,0,2,1,0,0,1,0,2,884,5,36,0.9999999999999953
0,0,2,1,0,0,1,0,2,884,7,36,-0.7142857142849085
0,0,2,1,0,0,1,1,2,885,0,6,0.6790694399999999
0,0,2,1,0,0,1,1,2,885,1,5,-0.03757440000000006
0,0,2,1,0,0,1,1,2,885,4,6,-0.01589836800000011
0,0,2,1,0,0,1,1,2,885,5,6,0.9959040000000001
0,0,2,1,0,0,1,2,0,886,0,39,0.0
0,0,2,1,0,0,1,2,0,886,1,39,-0.7142857142856932
0,0,2,1,0,0,1,2,0,886,4,41,-0.7142857142856932
0,0,2,1,0,0,1,2,0,886,5,39,-0.7142857142856268
0,0,2,1,0,0,1,2,0,886,8,40,-0.7142857142856932
0,0,2,1,0,0,1,2,1,887,0,11,0.6818642030592
0,0,2,1,0,0,1,2,1,887,1,12,-0.016990061445119997
0,0,2,1,0,0,1,2,1,887,4,11,-0.012065377075200057
0,0,2,1,0,0,1,2,1,887,5,12,-0.71240595456
0,0,2,1,0,0,1,2,2,888,0,0,0.0
0,0,2,1,0,0,1,2,2,888,1,0,0.0
0,0,2,1,0,0,1,2,2,888,4,0,0.0
0,0,2,1,0,0,1,2,2,888,5,0,0.0
0,0,2,1,0,0,2,0,0,889,0,0,0.0
0,0,2,1,0,0,2,0,0,889,1,0,0.0
0,0,2,1,0,0,2,0,0,889,4,0,0.0
0,0,2,1,0,0,2,0,0,889,5,0,0.0
0,0,2,1,0,0,2,0,0,889,7,0,0.0
0,0,2,1,0,0,2,0,0,889,8,0,0.0
0,0,2,1,0,0,2,0,1,890,0,6,0.0
0,0,2,1,0,0,2,0,1,890,1,7,0.0
0,0,2,1,0,0,2,0,1,890,4,7,0.9983616
0,0,2,1,0,0,2,0,1,890,5,6,0.0
0,0,2,1,0,0,2,0,1,890,7,6,0.0
0,0,2,1,0,0,2,1,0,891,0,7,0.0
0,0,2,1,0,0,2,1,0,891,1,6,0.0
0,0,2,1,0,0,2,1,0,891,4,7,0.9983616
0,0,2,1,0,0,2,1,0,891,5,7,0.0
0,0,2,1,0,0,2,1,0,891,8,6,0.0
0,0,2,1,0,0,2,1,1,892,0,5,0.6584255999999999
0,0,2,1,0,0,2,1,1,892,1,5,0.6519743999999998
0,0,2,1,0,0,2,1,1,892,4,5,0.9897600000000001
0,0,2,1,0,0,2,1,1,892,5,5,0.6519744000000001
0,0,2,1,0,0,2,1,2,893,0,0,0.0
0,0,2,1,0,0,2,1,2,893,1,0,0.0
0,0,2,1,0,0,2,1,2,893,4,0,0.0
0,0,2,1,0,0,2,1,2,893,5,0,0.0
0,0,2,1,0,0,2,2,1,894,0,0,0.0
0,0,2,1,0,0,2,2,1,894,1,0,0.0
0,0,2,1,0,0,2,2,1,894,4,0,0.0
0,0,2,1,0,0,2,2,1,894,5,0,0.0
0,0,2,1,0,1,0,0,0,895,0,49,-0.01428571428584069
0,0,2,1,0,1,0,0,0,895,1,49,-0.015432594284895823
0,0,2,1,0,1,0,0,0,895,4,49,0.6988531199999989
0,0,2,1,0,1,0,0,0,895,6,50,-0.01474446628560161
0,0,2,1,0,1,0,0,0,895,7,49,-0.714285714284909
0,0,2,1,0,1,0,0,0,895,8,49,-0.7142857142851675
0,0,2,1,0,1,0,0,2,896,0,43,-0.7142857142857121
0,0,2,1,0,1,0,0,2,896,1,44,-0.7142857142857137
0,0,2,1,0,1,0,0,2,896,4,43,0.0
0,0,2,1,0,1,0,0,2,896,6,42,-0.7142857142856932
0,0,2,1,0,1,0,0,2,896,7,44,-0.7142857142857114
0,0,2,1,0,1,0,1,2,897,0,22,-0.02145368269580275
0,0,2,1,0,1,0,1,2,897,1,23,-0.0171528922219715
0,0,2,1,0,1,0,1,2,897,4,22,0.6928319918724101
0,0,2,1,0,1,0,1,2,897,6,23,-0.017152872494094085
0,0,2,1,0,1,0,2,0,898,0,44,-0.7142857142857137
0,0,2,1,0,1,0,2,0,898,1,44,-0.7142857142857113
0,0,2,1,0,1,0,2,0,898,4,43,0.0
0,0,2,1,0,1,0,2,0,898,6,44,-0.7142857142857111
0,0,2,1,0,1,0,2,0,898,8,43,-0.7142857142857109
0,0,2,1,0,1,0,2,1,899,0,14,-0.031797293334527965
0,0,2,1,0,1,0,2,1,899,1,15,-0.021416351329812455
0,0,2,1,0,1,0,2,1,899,4,15,0.6928236570260276
0,0,2,1,0,1,0,2,1,899,6,15,-0.01715375103737854
0,0,2,1,0,1,0,2,2,900,0,0,0.0
0,0,2,1,0,1,0,2,2,900,1,0,0.0
0,0,2,1,0,1,0,2,2,900,4,0,0.0
0,0,2,1,0,1,0,2,2,900,6,0,0.0
0,0,2,1,0,1,1,0,2,901,0,11,-0.015261200793599994
0,0,2,1,0,1,1,0,2,901,1,11,-0.021310239129599978
0,0,2,1,0,1,1,0,2,901,4,11,-0.0043292848128000105
0,0,2,1,0,1,1,0,2,901,7,11,-0.9209080381439999
0,0,2,1,0,1,1,2,0,902,0,12,-0.014805117419520092
0,0,2,1,0,1,1,2,0,902,1,13,-0.02163267624959997
0,0,2,1,0,1,1,2,0,902,4,12,-0.012412328366092379
0,0,2,1,0,1,1,2,0,902,8,11,-0.9051942420479999
0,0,2,1,0,1,1,2,2,903,0,8,-0.284544
0,0,2,1,0,1,1,2,2,903,1,10,-0.7142108159999999
0,0,2,1,0,1,1,2,2,903,4,10,-0.7142108159999999
0,0,2,1,0,1,2,0,0,904,0,7,-0.24614400000000006
0,0,2,1,0,1,2,0,0,904,1,8,-0.015360000000000004
0,0,2,1,0,1,2,0,0,904,4,8,0.99934464
0,0,2,1,0,1,2,0,0,904,7,7,-0.096
0,0,2,1,0,1,2,0,0,904,8,8,-0.702144
0,0,2,1,0,1,2,0,1,905,0,5,0.042297599999999935
0,0,2,1,0,1,2,0,1,905,1,6,0.6290572799999999
0,0,2,1,0,1,2,0,1,905,4,5,0.9897600000000001
0,0,2,1,0,1,2,0,1,905,7,6,0.63421824
0,0,2,1,0,1,2,0,2,906,0,0,0.0
0,0,2,1,0,1,2,0,2,906,1,0,0.0
0,0,2,1,0,1,2,0,2,906,4,0,0.0
0,0,2,1,0,1,2,0,2,906,7,0,0.0
0,0,2,1,0,1,2,1,0,907,0,6,-0.05035392000000008
0,0,2,1,0,1,2,1,0,907,1,7,0.025493759999999917
0,0,2,1,0,1,2,1,0,907,4,6,0.9959040000000001
0,0,2,1,0,1,2,1,0,907,8,7,-0.027645696
0,0,2,1,0,1,2,1,2,908,0,7,-0.71136
0,0,2,1,0,1,2,1,2,908,1,7,-0.284544
0,0,2,1,0,1,2,1,2,908,4,6,0.9959040000000001
0,0,2,1,0,1,2,2,0,909,0,0,0.0
0,0,2,1,0,1,2,2,0,909,1,0,0.0
0,0,2,1,0,1,2,2,0,909,4,0,0.0
0,0,2,1,0,1,2,2,0,909,8,0,0.0
0,0,2,1,0,1,2,2,1,910,0,7,-0.71136
0,0,2,1,0,1,2,2,1,910,1,8,-0.7138175999999999
0,0,2,1,0,1,2,2,1,910,4,6,0.9959040000000001
0,0,2,1,0,2,0,0,0,911,0,0,0.0
0,0,2,1,0,2,0,0,0,911,1,0,0.0
0,0,2,1,0,2,0,0,0,911,4,0,0.0
0,0,2,1,0,2,0,0,0,911,6,0,0.0
0,0,2,1,0,2,0,0,0,911,7,0,0.0
0,0,2,1,0,2,0,0,0,911,8,0,0.0
0,0,2,1,0,2,0,0,1,912,0,7,0.0
0,0,2,1,0,2,0,0,1,912,1,7,0.0
0,0,2,1,0,2,0,0,1,912,4,7,0.0
0,0,2,1,0,2,0,0,1,912,6,7,0.0
0,0,2,1,0,2,0,0,1,912,7,7,0.0
0,0,2,1,0,2,0,1,0,913,0,6,0.0
0,0,2,1,0,2,0,1,0,913,1,6,0.0
0,0,2,1,0,2,0,1,0,913,4,7,0.0
0,0,2,1,0,2,0,1,0,913,6,6,0.0
0,0,2,1,0,2,0,1,0,913,8,7,0.9983616
0,0,2,1,0,2,0,1,1,914,0,22,-0.014623364519192328
0,0,2,1,0,2,0,1,1,914,1,22,-0.021453540743354066
0,0,2,1,0,2,0,1,1,914,4,22,-0.015430814933284964
0,0,2,1,0,2,0,1,1,914,6,21,0.6928319630564093
0,0,2,1,0,2,0,1,2,915,0,0,0.0
0,0,2,1,0,2,0,1,2,915,1,0,0.0
0,0,2,1,0,2,0,1,2,915,4,0,0.0
0,0,2,1,0,2,0,1,2,915,6,0,0.0
0,0,2,1,0,2,0,2,1,916,0,0,0.0
0,0,2,1,0,2,0,2,1,916,1,0,0.0
0,0,2,1,0,2,0,2,1,916,4,0,0.0
0,0,2,1,0,2,0,2,1,916,6,0,0.0
0,0,2,1,0,2,1,0,0,917,0,36,0.0
0,0,2,1,0,2,1,0,0,917,1,37,-0.7142857142855896
0,0,2,1,0,2,1,0,0,917,4,38,-0.7142857142855825
0,0,2,1,0,2,1,0,0,917,7,37,-0.7142857142852117
0,0,2,1,0,2,1,0,0,917,8,37,0.9999999999999981
0,0,2,1,0,2,1,0,1,918,0,12,-0.014220496807966804
0,0,2,1,0,2,1,0,1,918,1,11,-0.017278084300799967
0,0,2,1,0,2,1,0,1,918,4,12,-0.7818960602726399
0,0,2,1,0,2,1,0,1,918,7,12,-0.71136
0,0,2,1,0,2,1,0,2,919,0,0,0.0
0,0,2,1,0,2,1,0,2,919,1,0,0.0
0,0,2,1,0,2,1,0,2,919,4,0,0.0
0,0,2,1,0,2,1,0,2,919,7,0,0.0
0,0,2,1,0,2,1,1,0,920,0,7,0.0417507839999999
0,0,2,1,0,2,1,1,0,920,1,6,-0.0729331200000001
0,0,2,1,0,2,1,1,0,920,4,6,-0.02493004800000009
0,0,2,1,0,2,1,1,0,920,8,6,0.9959040000000001
0,0,2,1,0,2,1,1,2,921,0,0,0.0
0,0,2,1,0,2,1,1,2,921,1,0,0.0
0,0,2,1,0,2,1,1,2,921,4,0,0.0
0,0,2,1,0,2,1,2,0,922,0,0,0.0
0,0,2,1,0,2,1,2,0,922,1,0,0.0
0,0,2,1,0,2,1,2,0,922,4,0,0.0
0,0,2,1,0,2,1,2,0,922,8,0,0.0
0,0,2,1,0,2,1,2,1,923,0,6,0.0
0,0,2,1,0,2,1,2,1,923,1,7,-0.644544
0,0,2,1,0,2,1,2,1,923,4,6,-0.24
0,0,2,1,0,2,2,0,1,924,0,0,0.0
0,0,2,1,0,2,2,0,1,924,1,0,0.0
0,0,2,1,0,2,2,0,1,924,4,0,0.0
0,0,2,1,0,2,2,0,1,924,7,0,0.0
0,0,2,1,0,2,2,1,0,925,0,0,0.0
0,0,2,1,0,2,2,1,0,925,1,0,0.0
0,0,2,1,0,2,2,1,0,925,4,0,0.0
0,0,2,1,0,2,2,1,0,925,8,0,0.0
0,0,2,1,0,2,2,1,1,926,0,5,0.0
0,0,2,1,0,2,2,1,1,926,1,5,0.0
0,0,2,1,0,2,2,1,1,926,4,5,0.9897600000000001
0,0,2,1,1,0,0,0,0,927,0,50,-0.014285714285177581
0,0,2,1,1,0,0,0,0,927,1,49,-0.015432594282355161
0,0,2,1,1,0,0,0,0,927,5,48,0.6988531199999817
0,0,2,1,1,0,0,0,0,927,6,50,-0.7142857142855896
0,0,2,1,1,0,0,0,0,927,7,50,-0.7142857142849423
0,0,2,1,1,0,0,0,0,927,8,49,-0.015432594282315498
0,0,2,1,1,0,0,0,2,928,0,7,-0.6
0,0,2,1,1,0,0,0,2,928,1,7,-0.24
0,0,2,1,1,0,0,0,2,928,5,7,0.9983616
0,0,2,1,1,0,0,0,2,928,6,8,-0.6
0,0,2,1,1,0,0,0,2,928,7,9,-0.6024575999999999
0,0,2,1,1,0,0,1,2,929,0,6,-0.050353920000000114
0,0,2,1,1,0,0,1,2,929,1,6,0.4326182399999999
0,0,2,1,1,0,0,1,2,929,5,6,0.9959040000000001
0,0,2,1,1,0,0,1,2,929,6,7,-0.010791475199999984
0,0,2,1,1,0,0,2,0,930,0,7,0.0
0,0,2,1,1,0,0,2,0,930,1,7,-0.0384
0,0,2,1,1,0,0,2,0,930,5,7,0.0
0,0,2,1,1,0,0,2,0,930,6,8,-0.015360000000000004
0,0,2,1,1,0,0,2,0,930,8,8,-0.702144
0,0,2,1,1,0,0,2,1,931,0,10,-0.010523105279999972
0,0,2,1,1,0,0,2,1,931,1,10,-0.0160028848128001
0,0,2,1,1,0,0,2,1,931,5,9,-0.6384
0,0,2,1,1,0,0,2,1,931,6,9,-0.9173635891199999
